Date,Power (kW),Day type,Weekday,Hour,Temperature (C),Solar Rad (W/m2),Power-1
2018-01-10 09:00:00,347.9510572026845,2,2,9,13.404166666666667,160.21916666666667,347.6558463677852
2018-01-10 10:00:00,348.2462680375839,2,2,10,14.319166666666668,322.01666666666665,347.9510572026845
2018-01-10 11:00:00,348.5414788724832,2,2,11,14.544166666666667,389.4583333333333,348.2462680375839
2018-01-10 12:00:00,348.83668970738256,2,2,12,13.87,204.485,348.5414788724832
2018-01-10 13:00:00,349.13190054228187,2,2,13,12.705,287.6333333333333,348.83668970738256
2018-01-10 14:00:00,349.4271113771812,2,2,14,13.46,258.2416666666667,349.13190054228187
2018-01-10 15:00:00,349.72232221208054,2,2,15,13.691666666666668,228.5,349.4271113771812
2018-01-10 16:00:00,350.01753304697985,2,2,16,13.0475,98.2275,349.72232221208054
2018-01-10 17:00:00,350.31274388187916,2,2,17,12.304166666666667,11.9435,350.01753304697985
2018-01-10 18:00:00,350.6079547167785,2,2,18,12.016666666666666,1.0870833333333334,350.31274388187916
2018-01-10 19:00:00,350.90316555167783,2,2,19,11.753333333333332,1.0916666666666666,350.6079547167785
2018-01-10 20:00:00,351.1983763865772,2,2,20,11.6,1.0708333333333333,350.90316555167783
2018-01-10 21:00:00,351.4935872214765,2,2,21,11.2675,1.0776666666666668,351.1983763865772
2018-01-10 22:00:00,351.7887980563758,2,2,22,11.121666666666668,1.0570833333333334,351.4935872214765
2018-01-10 23:00:00,352.0840088912752,2,2,23,10.919166666666667,0.9715833333333332,351.7887980563758
2018-01-11 00:00:00,352.3792197261745,2,3,0,10.449166666666667,1.0595,352.0840088912752
2018-01-11 01:00:00,352.6744305610738,2,3,1,10.369166666666667,0.7918333333333334,352.3792197261745
2018-01-11 02:00:00,352.96964139597316,2,3,2,10.303333333333333,1.0528333333333333,352.6744305610738
2018-01-11 03:00:00,353.26485223087246,2,3,3,10.4375,0.9234166666666667,352.96964139597316
2018-01-11 04:00:00,353.5600630657718,2,3,4,10.799999999999999,1.1496666666666666,353.26485223087246
2018-01-11 05:00:00,353.85527390067114,2,3,5,10.749166666666667,0.8750833333333333,353.5600630657718
2018-01-11 06:00:00,354.15048473557044,2,3,6,10.776666666666666,0.7364166666666666,353.85527390067114
2018-01-11 07:00:00,354.4456955704698,2,3,7,10.695833333333333,2.2272499999999997,354.15048473557044
2018-01-11 08:00:00,354.7409064053691,2,3,8,11.19,67.0525,354.4456955704698
2018-01-11 09:00:00,355.0361172402684,2,3,9,12.378333333333332,215.09166666666667,354.7409064053691
2018-01-11 10:00:00,355.3313280751678,2,3,10,12.484166666666667,226.04666666666665,355.0361172402684
2018-01-11 11:00:00,355.6265389100671,2,3,11,12.446666666666667,195.53583333333333,355.3313280751678
2018-01-11 12:00:00,355.9217497449664,2,3,12,12.508333333333333,383.9583333333333,355.6265389100671
2018-01-11 13:00:00,356.21696057986577,2,3,13,13.271666666666667,499.125,355.9217497449664
2018-01-11 14:00:00,356.5121714147651,2,3,14,13.2525,334.17,356.21696057986577
2018-01-11 15:00:00,356.80738224966444,2,3,15,13.003333333333332,274.51666666666665,356.5121714147651
2018-01-11 16:00:00,357.10259308456375,2,3,16,12.596666666666666,81.09583333333333,356.80738224966444
2018-01-11 17:00:00,357.39780391946306,2,3,17,12.231666666666667,17.210083333333333,357.10259308456375
2018-01-11 18:00:00,357.6930147543624,2,3,18,11.890833333333333,1.0224166666666668,357.39780391946306
2018-01-11 19:00:00,357.98822558926173,2,3,19,11.364166666666668,1.53475,357.6930147543624
2018-01-11 20:00:00,358.28343642416104,2,3,20,11.0625,1.6777499999999999,357.98822558926173
2018-01-11 21:00:00,358.5786472590604,2,3,21,10.957500000000001,1.8485833333333332,358.28343642416104
2018-01-11 22:00:00,358.8738580939597,2,3,22,10.9475,1.9524166666666665,358.5786472590604
2018-01-11 23:00:00,359.169068928859,2,3,23,10.830833333333333,1.5579166666666666,358.8738580939597
2018-01-12 00:00:00,359.4642797637584,2,4,0,10.636666666666667,1.8578333333333334,359.169068928859
2018-01-12 01:00:00,359.7594905986577,2,4,1,10.164166666666667,1.7635833333333333,359.4642797637584
2018-01-12 02:00:00,360.05470143355706,2,4,2,9.5875,1.182,359.7594905986577
2018-01-12 03:00:00,360.34991226845636,2,4,3,9.0375,1.6436666666666666,360.05470143355706
2018-01-12 04:00:00,360.6451231033557,2,4,4,8.879166666666666,1.969083333333333,360.34991226845636
2018-01-12 05:00:00,360.94033393825504,2,4,5,8.445,1.7405,360.6451231033557
2018-01-12 06:00:00,361.23554477315434,2,4,6,8.341666666666667,1.8951666666666667,360.94033393825504
2018-01-12 07:00:00,361.5307556080537,2,4,7,7.088166666666667,2.186166666666667,361.23554477315434
2018-01-12 08:00:00,361.825966442953,2,4,8,6.04375,38.29416666666666,361.5307556080537
2018-01-12 09:00:00,362.1211772778523,2,4,9,6.556916666666667,189.91666666666666,361.825966442953
2018-01-12 10:00:00,362.4163881127517,2,4,10,7.6325,141.51666666666668,362.1211772778523
2018-01-12 11:00:00,362.711598947651,2,4,11,8.696666666666667,318.15000000000003,362.4163881127517
2018-01-12 12:00:00,363.0068097825503,2,4,12,9.44,285.2083333333333,362.711598947651
2018-01-12 13:00:00,363.30202061744967,2,4,13,10.7475,331.78333333333336,363.0068097825503
2018-01-12 14:00:00,363.597231452349,2,4,14,11.455833333333333,221.275,363.30202061744967
2018-01-12 15:00:00,363.8924422872483,2,4,15,11.527500000000002,126.425,363.597231452349
2018-01-12 16:00:00,364.18765312214765,2,4,16,11.238333333333335,42.355,363.8924422872483
2018-01-12 17:00:00,364.48286395704696,2,4,17,11.5075,7.948333333333333,364.18765312214765
2018-01-12 18:00:00,364.7780747919463,2,4,18,10.828333333333333,1.1147500000000001,364.48286395704696
2018-01-12 19:00:00,365.07328562684563,2,4,19,10.9525,0.7639166666666667,364.7780747919463
2018-01-12 20:00:00,365.36849646174494,2,4,20,10.855833333333335,1.0130833333333333,365.07328562684563
2018-01-12 21:00:00,365.6637072966443,2,4,21,10.588333333333333,1.0709166666666665,365.36849646174494
2018-01-12 22:00:00,365.9589181315436,2,4,22,10.685833333333333,1.0661666666666667,365.6637072966443
2018-01-12 23:00:00,366.2541289664429,2,4,23,10.737499999999999,1.2483333333333333,365.9589181315436
2018-01-13 00:00:00,366.5493398013423,1,5,0,11.325833333333334,1.2185,366.2541289664429
2018-01-13 01:00:00,366.8445506362416,1,5,1,11.718333333333334,1.5071666666666668,366.5493398013423
2018-01-13 02:00:00,367.1397614711409,1,5,2,11.204166666666666,0.9046666666666666,366.8445506362416
2018-01-13 03:00:00,367.43497230604027,1,5,3,11.039166666666667,0.9163333333333333,367.1397614711409
2018-01-13 04:00:00,367.7301831409396,1,5,4,11.229166666666666,0.5470833333333333,367.43497230604027
2018-01-13 05:00:00,368.02539397583894,1,5,5,11.318333333333333,0.8494166666666666,367.7301831409396
2018-01-13 06:00:00,368.32060481073825,1,5,6,9.799999999999999,0.8816666666666667,368.02539397583894
2018-01-13 07:00:00,368.61581564563755,1,5,7,9.739166666666668,1.2994999999999999,368.32060481073825
2018-01-13 08:00:00,368.9110264805369,1,5,8,10.063333333333334,57.843250000000005,368.61581564563755
2018-01-13 09:00:00,369.2062373154362,1,5,9,10.685,175.17499999999998,368.9110264805369
2018-01-13 10:00:00,369.50144815033553,1,5,10,11.056666666666667,120.38499999999999,369.2062373154362
2018-01-13 11:00:00,369.7966589852349,1,5,11,12.314166666666667,421.51666666666665,369.50144815033553
2018-01-13 12:00:00,370.0918698201342,1,5,12,10.941666666666668,331.4508333333333,369.7966589852349
2018-01-13 13:00:00,370.38708065503357,1,5,13,12.029166666666667,316.55916666666667,370.0918698201342
2018-01-13 14:00:00,370.6822914899329,1,5,14,12.347499999999998,265.3441666666667,370.38708065503357
2018-01-13 15:00:00,370.9775023248322,1,5,15,12.777499999999998,237.48333333333335,370.6822914899329
2018-01-13 16:00:00,371.27271315973155,1,5,16,12.528333333333334,127.61500000000001,370.9775023248322
2018-01-13 17:00:00,371.56792399463086,1,5,17,11.433333333333332,10.108666666666666,371.27271315973155
2018-01-13 18:00:00,371.86313482953017,1,5,18,10.826666666666668,1.0039166666666668,371.56792399463086
2018-01-13 19:00:00,372.15834566442953,1,5,19,10.629166666666666,0.8886666666666666,371.86313482953017
2018-01-13 20:00:00,372.45355649932884,1,5,20,10.224166666666667,1.0270833333333333,372.15834566442953
2018-01-13 21:00:00,372.7487673342282,1,5,21,10.065833333333332,0.9095,372.45355649932884
2018-01-13 22:00:00,373.0439781691275,1,5,22,10.315,1.0921666666666667,372.7487673342282
2018-01-13 23:00:00,373.3391890040268,1,5,23,10.035,0.90725,373.0439781691275
2018-01-14 00:00:00,373.6343998389262,1,6,0,9.979166666666666,1.0458333333333334,373.3391890040268
2018-01-14 01:00:00,373.9296106738255,1,6,1,9.69,1.2371666666666667,373.6343998389262
2018-01-14 02:00:00,374.2248215087248,1,6,2,8.475833333333332,1.8306666666666667,373.9296106738255
2018-01-14 03:00:00,374.52003234362417,1,6,3,8.406666666666666,2.276333333333333,374.2248215087248
2018-01-14 04:00:00,374.8152431785235,1,6,4,7.77,0.935,374.52003234362417
2018-01-14 05:00:00,375.1104540134228,1,6,5,8.01,0.9489166666666667,374.8152431785235
2018-01-14 06:00:00,375.40566484832215,1,6,6,8.211666666666668,0.9925833333333333,375.1104540134228
2018-01-14 07:00:00,375.70087568322145,1,6,7,8.358333333333333,1.9134166666666665,375.40566484832215
2018-01-14 08:00:00,375.9960865181208,1,6,8,8.440833333333332,65.94666666666667,375.70087568322145
2018-01-14 09:00:00,376.2912973530201,1,6,9,9.378333333333334,218.9,375.9960865181208
2018-01-14 10:00:00,376.58650818791943,1,6,10,10.297500000000001,266.06666666666666,376.2912973530201
2018-01-14 11:00:00,376.8817190228188,1,6,11,10.250833333333333,287.05833333333334,376.58650818791943
2018-01-14 12:00:00,377.1769298577181,1,6,12,10.955833333333333,521.0166666666667,376.8817190228188
2018-01-14 13:00:00,377.4721406926174,1,6,13,11.281666666666666,422.5833333333333,377.1769298577181
2018-01-14 14:00:00,377.7673515275168,1,6,14,11.151666666666666,290.4916666666667,377.4721406926174
2018-01-14 15:00:00,378.0625623624161,1,6,15,10.914166666666667,113.68333333333334,377.7673515275168
2018-01-14 16:00:00,378.3577731973154,1,6,16,10.033333333333333,58.23916666666667,378.0625623624161
2018-01-14 17:00:00,378.65298403221476,1,6,17,9.68,15.67975,378.3577731973154
2018-01-14 18:00:00,378.94819486711407,1,6,18,9.534166666666666,0.9855833333333334,378.65298403221476
2018-01-14 19:00:00,379.24340570201343,1,6,19,9.42,0.9002500000000001,378.94819486711407
2018-01-14 20:00:00,379.53861653691274,1,6,20,9.484166666666667,1.02275,379.24340570201343
2018-01-14 21:00:00,379.83382737181205,1,6,21,9.06181818181818,0.8262727272727273,379.53861653691274
2018-01-14 22:00:00,380.1290382067114,1,6,22,8.479166666666666,0.9141666666666666,379.83382737181205
2018-01-14 23:00:00,380.4242490416107,1,6,23,8.09,0.8794166666666667,380.1290382067114
2018-01-15 00:00:00,380.7194598765101,2,0,0,7.895,0.9719166666666667,380.4242490416107
2018-01-15 01:00:00,381.0146707114094,2,0,1,7.595,0.9117500000000001,380.7194598765101
2018-01-15 02:00:00,381.3098815463087,2,0,2,7.3133333333333335,0.9304166666666666,381.0146707114094
2018-01-15 03:00:00,381.60509238120807,2,0,3,7.3183333333333325,0.8770833333333333,381.3098815463087
2018-01-15 04:00:00,381.9003032161074,2,0,4,7.129166666666666,0.6555833333333333,381.60509238120807
2018-01-15 05:00:00,382.1955140510067,2,0,5,6.823666666666667,0.8057500000000001,381.9003032161074
2018-01-15 06:00:00,382.49072488590605,2,0,6,5.953499999999999,0.7296666666666667,382.1955140510067
2018-01-15 07:00:00,382.78593572080536,2,0,7,5.543833333333333,2.42925,382.49072488590605
2018-01-15 08:00:00,383.08114655570466,2,0,8,6.115916666666667,69.705,382.78593572080536
2018-01-15 09:00:00,383.376357390604,2,0,9,7.66075,220.9416666666667,383.08114655570466
2018-01-15 10:00:00,383.67156822550334,2,0,10,8.885,359.44166666666666,383.376357390604
2018-01-15 11:00:00,383.9667790604027,2,0,11,10.200909090909091,460.42727272727274,383.67156822550334
2018-01-15 12:00:00,384.261989895302,2,0,12,10.760833333333332,477.7916666666667,383.9667790604027
2018-01-15 13:00:00,384.5572007302013,2,0,13,11.5,448.4916666666666,384.261989895302
2018-01-15 14:00:00,384.8524115651007,2,0,14,11.7425,418.875,384.5572007302013
2018-01-15 15:00:00,385.1476224,2,0,15,12.294166666666667,296.80833333333334,384.8524115651007
2018-01-15 16:00:00,378.7881707,2,0,16,12.856666666666667,145.36666666666667,385.1476224
2018-01-15 17:00:00,388.4864634,2,0,17,11.8025,19.965083333333336,378.7881707
2018-01-15 18:00:00,311.0765134,2,0,18,10.826666666666666,0.9716666666666667,388.4864634
2018-01-15 19:00:00,239.9758084,2,0,19,10.058333333333334,0.9069166666666667,311.0765134
2018-01-15 20:00:00,190.0947838,2,0,20,9.840833333333334,1.0640833333333333,239.9758084
2018-01-15 21:00:00,167.3127778,2,0,21,9.73,0.9672499999999999,190.0947838
2018-01-15 22:00:00,147.6575229,2,0,22,9.616666666666667,0.965,167.3127778
2018-01-15 23:00:00,143.7564814,2,0,23,9.865833333333333,1.05725,147.6575229
2018-01-16 00:00:00,123.802468,2,1,0,9.970833333333333,0.91175,143.7564814
2018-01-16 01:00:00,117.6877501,2,1,1,9.9025,0.8863333333333333,123.802468
2018-01-16 02:00:00,107.449974,2,1,2,10.385,1.0987500000000001,117.6877501
2018-01-16 03:00:00,102.6473118,2,1,3,10.435,1.0593333333333332,107.449974
2018-01-16 04:00:00,100.8373889,2,1,4,10.479999999999999,1.0570000000000002,102.6473118
2018-01-16 05:00:00,104.1401498,2,1,5,10.854166666666666,1.0246666666666666,100.8373889
2018-01-16 06:00:00,127.8527933,2,1,6,10.810833333333333,1.1100833333333333,104.1401498
2018-01-16 07:00:00,179.6905429,2,1,7,11.1075,2.111666666666667,127.8527933
2018-01-16 08:00:00,311.79697,2,1,8,11.281666666666666,32.54666666666667,179.6905429
2018-01-16 09:00:00,365.7588639,2,1,9,12.11,161.3825,311.79697
2018-01-16 10:00:00,417.6515927,2,1,10,13.35,301.15000000000003,365.7588639
2018-01-16 11:00:00,428.4571054,2,1,11,13.480833333333335,191.85833333333335,417.6515927
2018-01-16 12:00:00,429.0748578,2,1,12,13.141666666666666,145.10833333333332,428.4571054
2018-01-16 13:00:00,413.7329884,2,1,13,13.219999999999999,130.39166666666668,429.0748578
2018-01-16 14:00:00,411.8990121,2,1,14,13.834166666666667,120.875,413.7329884
2018-01-16 15:00:00,405.8694356,2,1,15,14.134166666666667,80.48166666666667,411.8990121
2018-01-16 16:00:00,388.2012588,2,1,16,13.868333333333332,31.92833333333333,405.8694356
2018-01-16 17:00:00,379.6203038,2,1,17,13.639999999999999,5.789545454545455,388.2012588
2018-01-16 18:00:00,308.1118364,2,1,18,13.514166666666666,1.3637499999999998,379.6203038
2018-01-16 19:00:00,205.5580656,2,1,19,13.095833333333333,1.1631666666666667,308.1118364
2018-01-16 20:00:00,166.3510236,2,1,20,12.769166666666665,1.1238333333333335,205.5580656
2018-01-16 21:00:00,135.8660117,2,1,21,12.266666666666666,0.9854166666666666,166.3510236
2018-01-16 22:00:00,125.6654611,2,1,22,12.060833333333333,1.0709166666666667,135.8660117
2018-01-16 23:00:00,124.1611691,2,1,23,11.995,1.0525,125.6654611
2018-01-17 00:00:00,117.2815149,2,2,0,11.931666666666667,1.1100833333333333,124.1611691
2018-01-17 01:00:00,111.6793635,2,2,1,11.774166666666666,1.1515,117.2815149
2018-01-17 02:00:00,113.3808552,2,2,2,11.624166666666667,1.0269166666666667,111.6793635
2018-01-17 03:00:00,103.8486455,2,2,3,11.8175,0.981,113.3808552
2018-01-17 04:00:00,95.5773303,2,2,4,11.88,1.0409166666666667,103.8486455
2018-01-17 05:00:00,115.3728967,2,2,5,11.92090909090909,1.0902727272727273,95.5773303
2018-01-17 06:00:00,125.6383533,2,2,6,12.154166666666667,1.0571666666666666,115.3728967
2018-01-17 07:00:00,213.3378133,2,2,7,12.299166666666666,2.419,125.6383533
2018-01-17 08:00:00,302.7759905,2,2,8,12.280833333333334,42.79666666666666,213.3378133
2018-01-17 09:00:00,340.4651866,2,2,9,12.558333333333332,176.96333333333334,302.7759905
2018-01-17 10:00:00,369.561401,2,2,10,13.153333333333334,349.26666666666665,340.4651866
2018-01-17 11:00:00,364.699178,2,2,11,13.604999999999999,464.34999999999997,369.561401
2018-01-17 12:00:00,363.7311241,2,2,12,14.505,507.2,364.699178
2018-01-17 13:00:00,356.3379489,2,2,13,15.045833333333334,493.65000000000003,363.7311241
2018-01-17 14:00:00,307.873975,2,2,14,14.740833333333333,425.575,356.3379489
2018-01-17 15:00:00,313.6899344,2,2,15,14.749166666666667,307.2916666666667,307.873975
2018-01-17 16:00:00,339.2207095,2,2,16,13.833333333333334,159.45833333333334,313.6899344
2018-01-17 17:00:00,339.5773107,2,2,17,12.485,24.321833333333334,339.2207095
2018-01-17 18:00:00,293.3898193,2,2,18,11.527499999999998,1.1838333333333333,339.5773107
2018-01-17 19:00:00,215.5369813,2,2,19,11.270833333333334,1.1308333333333334,293.3898193
2018-01-17 20:00:00,173.3499903,2,2,20,10.94,1.1146666666666667,215.5369813
2018-01-17 21:00:00,136.4906365,2,2,21,10.9225,1.0338333333333334,173.3499903
2018-01-17 22:00:00,125.7034502,2,2,22,10.785833333333334,1.0731666666666666,136.4906365
2018-01-17 23:00:00,125.9437933,2,2,23,11.0725,1.0017500000000001,125.7034502
2018-01-18 00:00:00,117.260325,2,3,0,10.976666666666667,1.0085833333333334,125.9437933
2018-01-18 01:00:00,114.7354816,2,3,1,10.379166666666666,0.997,117.260325
2018-01-18 02:00:00,111.5955584,2,3,2,10.075000000000001,0.9279166666666666,114.7354816
2018-01-18 03:00:00,113.0994686,2,3,3,10.147499999999999,0.9857499999999999,111.5955584
2018-01-18 04:00:00,106.3627985,2,3,4,9.461666666666668,0.9603333333333334,113.0994686
2018-01-18 05:00:00,111.8702635,2,3,5,9.666666666666666,1.0781666666666665,106.3627985
2018-01-18 06:00:00,121.8577697,2,3,6,10.510833333333332,0.9348333333333333,111.8702635
2018-01-18 07:00:00,194.3222643,2,3,7,10.5675,2.781916666666666,121.8577697
2018-01-18 08:00:00,308.1616613,2,3,8,10.385,73.04916666666666,194.3222643
2018-01-18 09:00:00,353.5416457,2,3,9,10.98,219.63636363636363,308.1616613
2018-01-18 10:00:00,385.7491483,2,3,10,11.708333333333334,364.97499999999997,353.5416457
2018-01-18 11:00:00,396.3381804,2,3,11,13.079166666666666,483.8416666666667,385.7491483
2018-01-18 12:00:00,388.7825493,2,3,12,14.449166666666665,545.0,396.3381804
2018-01-18 13:00:00,342.8510548,2,3,13,15.88,480.2,388.7825493
2018-01-18 14:00:00,317.7326237,2,3,14,16.31083333333333,416.75,342.8510548
2018-01-18 15:00:00,318.5592207,2,3,15,16.0625,290.65000000000003,317.7326237
2018-01-18 16:00:00,330.7699483,2,3,16,15.169166666666667,161.6,318.5592207
2018-01-18 17:00:00,342.3064171,2,3,17,13.135833333333332,25.601,330.7699483
2018-01-18 18:00:00,297.4113187,2,3,18,11.216666666666667,1.0890833333333332,342.3064171
2018-01-18 19:00:00,220.5929678,2,3,19,10.441666666666668,1.0594166666666667,297.4113187
2018-01-18 20:00:00,181.404634,2,3,20,10.473333333333334,0.9555833333333333,220.5929678
2018-01-18 21:00:00,152.7165638,2,3,21,10.603333333333333,1.0130833333333333,181.404634
2018-01-18 22:00:00,135.3166015,2,3,22,10.656666666666666,0.9969166666666668,152.7165638
2018-01-18 23:00:00,128.4552737,2,3,23,10.694166666666666,0.9438333333333334,135.3166015
2018-01-19 00:00:00,118.7825616,2,4,0,10.843333333333334,1.0062499999999999,128.4552737
2018-01-19 01:00:00,109.4599601,2,4,1,11.0175,1.0130000000000001,118.7825616
2018-01-19 02:00:00,107.503426,2,4,2,11.401666666666666,1.2625,109.4599601
2018-01-19 03:00:00,108.9309762,2,4,3,11.114166666666668,1.0915833333333333,107.503426
2018-01-19 04:00:00,110.0551863,2,4,4,11.383333333333333,0.9230833333333334,108.9309762
2018-01-19 05:00:00,133.1418687,2,4,5,11.605833333333335,0.9625,110.0551863
2018-01-19 06:00:00,141.275545,2,4,6,11.652500000000002,1.01325,133.1418687
2018-01-19 07:00:00,221.0404374,2,4,7,11.575000000000001,2.5661666666666667,141.275545
2018-01-19 08:00:00,328.5117922,2,4,8,11.819166666666668,71.78750000000001,221.0404374
2018-01-19 09:00:00,353.7266278,2,4,9,12.679166666666667,219.20000000000002,328.5117922
2018-01-19 10:00:00,376.7396228,2,4,10,13.360833333333332,360.25,353.7266278
2018-01-19 11:00:00,362.3696253,2,4,11,14.344166666666666,464.72499999999997,376.7396228
2018-01-19 12:00:00,343.0200013,2,4,12,14.901666666666666,513.4916666666667,362.3696253
2018-01-19 13:00:00,329.1316445,2,4,13,15.637500000000001,501.2083333333333,343.0200013
2018-01-19 14:00:00,308.6383386,2,4,14,16.4275,433.75,329.1316445
2018-01-19 15:00:00,302.7971804,2,4,15,16.491666666666667,316.53333333333336,308.6383386
2018-01-19 16:00:00,328.5585627,2,4,16,15.586666666666666,166.42499999999998,302.7971804
2018-01-19 17:00:00,307.2728309,2,4,17,14.246666666666668,28.602333333333334,328.5585627
2018-01-19 18:00:00,263.6170553,2,4,18,13.2725,1.2021666666666666,307.2728309
2018-01-19 19:00:00,198.8101324,2,4,19,12.65,1.0754166666666667,263.6170553
2018-01-19 20:00:00,167.2201913,2,4,20,12.251666666666667,1.0962500000000002,198.8101324
2018-01-19 21:00:00,133.2455274,2,4,21,11.665833333333333,1.0433333333333332,167.2201913
2018-01-19 22:00:00,118.713074,2,4,22,11.6075,1.0245833333333334,133.2455274
2018-01-19 23:00:00,114.1112386,2,4,23,11.800833333333335,0.9000833333333333,118.713074
2018-01-20 00:00:00,107.1727872,1,5,0,11.531666666666666,1.0800833333333333,114.1112386
2018-01-20 01:00:00,108.0028204,1,5,1,11.303333333333333,1.1285833333333333,107.1727872
2018-01-20 02:00:00,104.3743841,1,5,2,11.146666666666667,0.8885833333333334,108.0028204
2018-01-20 03:00:00,102.2065237,1,5,3,11.115833333333333,1.2025,104.3743841
2018-01-20 04:00:00,99.3890306,1,5,4,10.724166666666667,1.03875,102.2065237
2018-01-20 05:00:00,98.095874,1,5,5,10.143333333333333,1.11025,99.3890306
2018-01-20 06:00:00,98.7166808,1,5,6,9.9725,1.0204166666666667,98.095874
2018-01-20 07:00:00,111.995303,1,5,7,9.569166666666666,3.171583333333333,98.7166808
2018-01-20 08:00:00,120.8620353,1,5,8,10.115833333333333,76.51833333333333,111.995303
2018-01-20 09:00:00,119.3982141,1,5,9,11.823333333333332,226.59166666666667,120.8620353
2018-01-20 10:00:00,123.6646382,1,5,10,13.179166666666667,359.05833333333334,119.3982141
2018-01-20 11:00:00,124.5708405,1,5,11,14.3775,449.8416666666667,123.6646382
2018-01-20 12:00:00,130.2107901,1,5,12,15.1025,496.6333333333334,124.5708405
2018-01-20 13:00:00,130.3572104,1,5,13,14.801666666666668,502.1666666666667,130.2107901
2018-01-20 14:00:00,129.9882007,1,5,14,15.85,435.9916666666666,130.3572104
2018-01-20 15:00:00,124.2157665,1,5,15,16.53,293.65833333333336,129.9882007
2018-01-20 16:00:00,119.1070916,1,5,16,15.308333333333332,121.98333333333333,124.2157665
2018-01-20 17:00:00,119.4314307,1,5,17,13.164166666666667,30.483666666666664,119.1070916
2018-01-20 18:00:00,117.6216987,1,5,18,11.753333333333332,1.2553333333333334,119.4314307
2018-01-20 19:00:00,114.8652936,1,5,19,10.998333333333333,1.184,117.6216987
2018-01-20 20:00:00,107.1813777,1,5,20,10.883333333333333,1.29925,114.8652936
2018-01-20 21:00:00,106.3225186,1,5,21,11.0875,1.1630833333333335,107.1813777
2018-01-20 22:00:00,103.4714271,1,5,22,11.229999999999999,0.9578333333333333,106.3225186
2018-01-20 23:00:00,102.0944654,1,5,23,11.450833333333334,0.7708333333333334,103.4714271
2018-01-21 00:00:00,100.9412385,1,6,0,11.569166666666668,0.8285833333333333,102.0944654
2018-01-21 01:00:00,99.3434055,1,6,1,11.689166666666667,1.4009166666666666,100.9412385
2018-01-21 02:00:00,96.4736058,1,6,2,11.780000000000001,1.01775,99.3434055
2018-01-21 03:00:00,94.0092777,1,6,3,11.7525,1.2578333333333334,96.4736058
2018-01-21 04:00:00,91.7690662,1,6,4,12.229999999999999,0.9325,94.0092777
2018-01-21 05:00:00,90.5390975,1,6,5,12.261666666666665,0.8863333333333333,91.7690662
2018-01-21 06:00:00,85.1770983,1,6,6,12.220833333333333,0.9118333333333334,90.5390975
2018-01-21 07:00:00,87.8021642,1,6,7,12.276666666666666,1.5047500000000003,85.1770983
2018-01-21 08:00:00,85.3185552,1,6,8,12.25,19.049166666666668,87.8021642
2018-01-21 09:00:00,89.9438713,1,6,9,12.235,59.096666666666664,85.3185552
2018-01-21 10:00:00,91.9845923,1,6,10,12.565,87.09416666666668,89.9438713
2018-01-21 11:00:00,95.4286192,1,6,11,12.876666666666667,145.9,91.9845923
2018-01-21 12:00:00,97.5905617,1,6,12,13.213333333333333,168.75833333333333,95.4286192
2018-01-21 13:00:00,95.5968021,1,6,13,13.469166666666666,167.03333333333333,97.5905617
2018-01-21 14:00:00,100.1291499,1,6,14,13.886666666666665,189.0666666666667,95.5968021
2018-01-21 15:00:00,104.5937282,1,6,15,13.640909090909092,140.20909090909092,100.1291499
2018-01-21 16:00:00,107.539697,1,6,16,13.520833333333334,80.87416666666667,104.5937282
2018-01-21 17:00:00,109.6481875,1,6,17,13.369166666666667,13.837916666666667,107.539697
2018-01-21 18:00:00,108.2492723,1,6,18,12.854999999999999,1.2115833333333332,109.6481875
2018-01-21 19:00:00,107.3549058,1,6,19,12.725,1.20925,108.2492723
2018-01-21 20:00:00,105.8929936,1,6,20,12.555,1.2578333333333334,107.3549058
2018-01-21 21:00:00,104.5649023,1,6,21,12.369166666666667,1.0593333333333332,105.8929936
2018-01-21 22:00:00,104.9104313,1,6,22,12.069166666666668,1.1770833333333333,104.5649023
2018-01-21 23:00:00,104.2711072,1,6,23,11.784999999999998,1.2415,104.9104313
2018-01-22 00:00:00,102.7761693,2,0,0,11.589166666666666,1.1239166666666667,104.2711072
2018-01-22 01:00:00,98.7015997,2,0,1,11.929166666666667,1.1099166666666667,102.7761693
2018-01-22 02:00:00,97.0422969,2,0,2,12.045833333333334,0.8401666666666667,98.7015997
2018-01-22 03:00:00,91.3719942,2,0,3,12.1175,0.8885833333333334,97.0422969
2018-01-22 04:00:00,89.7352176,2,0,4,11.8925,1.2509166666666667,91.3719942
2018-01-22 05:00:00,101.1997171,2,0,5,11.8075,1.2464166666666667,89.7352176
2018-01-22 06:00:00,120.1526509,2,0,6,11.774166666666666,0.9508333333333333,101.1997171
2018-01-22 07:00:00,203.1158819,2,0,7,11.751666666666667,1.72625,120.1526509
2018-01-22 08:00:00,308.4377027,2,0,8,11.715000000000002,25.488333333333333,203.1158819
2018-01-22 09:00:00,357.6627949,2,0,9,11.921666666666667,84.86666666666666,308.4377027
2018-01-22 10:00:00,400.7416707,2,0,10,12.369166666666667,203.53333333333333,357.6627949
2018-01-22 11:00:00,422.3824765,2,0,11,12.611666666666666,229.41666666666666,400.7416707
2018-01-22 12:00:00,428.2988493,2,0,12,13.195833333333333,373.44166666666666,422.3824765
2018-01-22 13:00:00,402.4425897,2,0,13,13.750833333333333,440.9083333333333,428.2988493
2018-01-22 14:00:00,379.8142582,2,0,14,13.970833333333333,432.80833333333334,402.4425897
