Date,Power (kWh),Day type,Weekday,Hour,Temperature (C),Solar Rad (W/m2),Power-1
2019-03-14 17:00:00,291.445,0,3,17,18.8675,202.8,322.305
2019-03-14 18:00:00,252.554,0,3,18,16.804166666666667,28.66425,291.445
2019-03-14 19:00:00,207.241,0,3,19,14.806666666666668,0.9804166666666666,252.554
2019-03-14 20:00:00,155.914,0,3,20,14.185,1.0891666666666666,207.241
2019-03-14 21:00:00,134.485,0,3,21,13.194166666666666,1.1584166666666669,155.914
2019-03-14 22:00:00,126.912,0,3,22,12.856666666666667,0.9554166666666668,134.485
2019-03-14 23:00:00,118.883,0,3,23,12.205833333333333,1.36875,126.912
2019-03-15 00:00:00,115.106,0,4,0,11.878333333333332,1.4400833333333332,118.883
2019-03-15 01:00:00,108.865,0,4,1,11.765833333333331,0.9761666666666668,115.106
2019-03-15 02:00:00,107.564,0,4,2,11.248333333333331,1.4102499999999998,108.865
2019-03-15 03:00:00,105.395,0,4,3,10.3325,5.2179166666666665,107.564
2019-03-15 04:00:00,105.297,0,4,4,9.451666666666666,9.556083333333332,105.395
2019-03-15 05:00:00,112.74,0,4,5,9.216666666666669,10.13525,105.297
2019-03-15 06:00:00,139.167,0,4,6,8.8225,16.521666666666665,112.74
2019-03-15 07:00:00,223.281,0,4,7,9.875833333333334,108.93583333333332,139.167
2019-03-15 08:00:00,331.541,0,4,8,10.6175,304.40833333333336,223.281
2019-03-15 09:00:00,329.129,0,4,9,12.1375,500.1333333333334,331.541
2019-03-15 10:00:00,331.643,0,4,10,15.004166666666668,664.0583333333333,329.129
2019-03-15 11:00:00,333.924,0,4,11,16.287499999999998,773.4166666666666,331.643
2019-03-15 12:00:00,353.512,0,4,12,18.04083333333333,823.4166666666666,333.924
2019-03-15 13:00:00,339.99,0,4,13,19.79583333333333,811.3333333333334,353.512
2019-03-15 14:00:00,342.694,0,4,14,20.550833333333333,733.6666666666666,339.99
2019-03-15 15:00:00,356.883,0,4,15,21.721666666666668,601.2666666666667,342.694
2019-03-15 16:00:00,329.366,0,4,16,22.435,418.075,356.883
2019-03-15 17:00:00,269.618,0,4,17,22.201666666666668,211.95833333333331,329.366
2019-03-15 18:00:00,250.654,0,4,18,21.3275,33.968,269.618
2019-03-15 19:00:00,200.887,0,4,19,19.168333333333333,1.1738333333333333,250.654
2019-03-15 20:00:00,161.991,0,4,20,18.09083333333333,1.1419166666666667,200.887
2019-03-15 21:00:00,143.783,0,4,21,17.87666666666667,0.7567499999999999,161.991
2019-03-15 22:00:00,137.262,0,4,22,17.143333333333334,1.07975,143.783
2019-03-15 23:00:00,130.717,0,4,23,14.656666666666666,2.4851666666666667,137.262
2019-03-16 00:00:00,125.166,1,5,0,14.534999999999998,2.429583333333333,130.717
2019-03-16 01:00:00,119.225,1,5,1,14.933333333333332,0.9323333333333332,125.166
2019-03-16 02:00:00,120.134,1,5,2,14.270833333333334,0.81225,119.225
2019-03-16 03:00:00,116.184,1,5,3,13.345,1.100833333333333,120.134
2019-03-16 04:00:00,116.391,1,5,4,13.044166666666667,1.05225,116.184
2019-03-16 05:00:00,113.088,1,5,5,12.750833333333333,1.7886666666666666,116.391
2019-03-16 06:00:00,122.63,1,5,6,12.0825,5.5415,113.088
2019-03-16 07:00:00,135.2,1,5,7,12.546666666666669,106.11083333333332,122.63
2019-03-16 08:00:00,151.73,1,5,8,14.1175,307.425,135.2
2019-03-16 09:00:00,144.707,1,5,9,15.945,502.01666666666665,151.73
2019-03-16 10:00:00,150.004,1,5,10,16.754166666666666,659.3249999999999,144.707
2019-03-16 11:00:00,146.059,1,5,11,18.6925,762.0,150.004
2019-03-16 12:00:00,151.841,1,5,12,19.251666666666665,797.5833333333334,146.059
2019-03-16 13:00:00,141.62,1,5,13,20.488333333333333,784.0833333333334,151.841
2019-03-16 14:00:00,138.093,1,5,14,20.87666666666667,711.4833333333332,141.62
2019-03-16 15:00:00,136.554,1,5,15,20.37,577.5500000000001,138.093
2019-03-16 16:00:00,131.665,1,5,16,17.8475,398.81666666666666,136.554
2019-03-16 17:00:00,126.597,1,5,17,16.25,200.6,131.665
2019-03-16 18:00:00,126.676,1,5,18,14.890833333333331,33.12125,126.597
2019-03-16 19:00:00,127.297,1,5,19,13.3875,3.3523333333333336,126.676
2019-03-16 20:00:00,122.224,1,5,20,12.1425,5.92725,127.297
2019-03-16 21:00:00,121.154,1,5,21,11.099166666666669,7.49825,122.224
2019-03-16 22:00:00,120.029,1,5,22,11.008333333333333,8.47125,121.154
2019-03-16 23:00:00,120.721,1,5,23,10.646666666666668,8.210833333333333,120.029
2019-03-17 00:00:00,118.067,1,6,0,10.271666666666668,8.649666666666667,120.721
2019-03-17 01:00:00,116.997,1,6,1,10.074166666666668,6.072416666666666,118.067
2019-03-17 02:00:00,114.458,1,6,2,10.026666666666666,9.080333333333334,116.997
2019-03-17 03:00:00,115.379,1,6,3,10.025833333333331,7.363666666666667,114.458
2019-03-17 04:00:00,113.456,1,6,4,10.1825,9.524166666666668,115.379
2019-03-17 05:00:00,112.839,1,6,5,10.15,9.134916666666667,113.456
2019-03-17 06:00:00,110.447,1,6,6,10.155833333333334,16.54641666666667,112.839
2019-03-17 07:00:00,109.925,1,6,7,11.094166666666666,111.41666666666669,110.447
2019-03-17 08:00:00,111.713,1,6,8,12.2325,218.535,109.925
2019-03-17 09:00:00,111.576,1,6,9,13.040833333333332,501.3666666666666,111.713
2019-03-17 10:00:00,113.922,1,6,10,13.451666666666668,403.75,111.576
2019-03-17 11:00:00,113.619,1,6,11,14.1,405.2166666666667,113.922
2019-03-17 12:00:00,116.843,1,6,12,14.444166666666666,321.14166666666665,113.619
2019-03-17 13:00:00,114.917,1,6,13,14.901666666666666,363.625,116.843
2019-03-17 14:00:00,118.793,1,6,14,15.089166666666666,445.9583333333333,114.917
2019-03-17 15:00:00,120.195,1,6,15,15.380833333333332,343.95,118.793
2019-03-17 16:00:00,122.503,1,6,16,14.175833333333337,157.63333333333333,120.195
2019-03-17 17:00:00,124.155,1,6,17,13.663333333333334,126.69416666666666,122.503
2019-03-17 18:00:00,128.023,1,6,18,12.829166666666666,21.629416666666668,124.155
2019-03-17 19:00:00,126.652,1,6,19,11.271666666666668,5.270833333333333,128.023
2019-03-17 20:00:00,127.705,1,6,20,11.03,7.235666666666667,126.652
2019-03-17 21:00:00,124.654,1,6,21,10.5825,8.872833333333334,127.705
2019-03-17 22:00:00,124.997,1,6,22,10.119166666666668,8.38625,124.654
2019-03-17 23:00:00,123.525,1,6,23,10.175,7.4725,124.997
2019-03-18 00:00:00,122.658,0,0,0,10.616666666666667,11.88725,123.525
2019-03-18 01:00:00,102.051,0,0,1,10.745,8.673666666666668,122.658
2019-03-18 02:00:00,101.087,0,0,2,10.480833333333337,10.212,102.051
2019-03-18 03:00:00,100.151,0,0,3,10.116666666666667,7.609416666666667,101.087
2019-03-18 04:00:00,99.708,0,0,4,9.785,9.284666666666666,100.151
2019-03-18 05:00:00,105.111,0,0,5,9.505833333333332,8.95075,99.708
2019-03-18 06:00:00,121.776,0,0,6,9.3625,11.345166666666666,105.111
2019-03-18 07:00:00,215.145,0,0,7,9.795833333333333,118.4725,121.776
2019-03-18 08:00:00,334.749,0,0,8,11.288333333333334,319.1,215.145
2019-03-18 09:00:00,377.365,0,0,9,12.5,511.25,334.749
2019-03-18 10:00:00,411.204,0,0,10,13.359166666666669,663.1,377.365
2019-03-18 11:00:00,388.861,0,0,11,14.016666666666666,765.6666666666666,411.204
2019-03-18 12:00:00,377.255,0,0,12,14.963333333333331,808.5833333333334,388.861
2019-03-18 13:00:00,354.051,0,0,13,16.63083333333333,793.9166666666666,377.255
2019-03-18 14:00:00,344.274,0,0,14,17.513333333333332,718.5333333333333,354.051
2019-03-18 15:00:00,323.472,0,0,15,18.17833333333333,583.4083333333333,344.274
2019-03-18 16:00:00,313.302,0,0,16,18.309166666666663,407.0333333333333,323.472
2019-03-18 17:00:00,309.53,0,0,17,16.805,203.15833333333333,313.302
2019-03-18 18:00:00,270.894,0,0,18,14.82,35.3705,309.53
2019-03-18 19:00:00,198.024,0,0,19,13.479166666666666,1.1098333333333332,270.894
2019-03-18 20:00:00,154.553,0,0,20,12.946666666666664,0.9138333333333332,198.024
2019-03-18 21:00:00,137.608,0,0,21,12.293333333333337,0.8929999999999999,154.553
2019-03-18 22:00:00,135.96,0,0,22,11.945,1.041,137.608
2019-03-18 23:00:00,127.392,0,0,23,12.06,1.1634166666666668,135.96
2019-03-19 00:00:00,124.747,0,1,0,12.241666666666667,1.1124166666666666,127.392
2019-03-19 01:00:00,103.772,0,1,1,12.265833333333331,0.8675833333333333,124.747
2019-03-19 02:00:00,100.97,0,1,2,12.219166666666666,0.7778333333333333,103.772
2019-03-19 03:00:00,100.243,0,1,3,12.0225,0.9209166666666668,100.97
2019-03-19 04:00:00,101.624,0,1,4,11.809166666666668,0.9970833333333332,100.243
2019-03-19 05:00:00,115.488,0,1,5,11.6425,1.010916666666667,101.624
2019-03-19 06:00:00,123.481,0,1,6,11.521666666666668,6.0035,115.488
2019-03-19 07:00:00,210.713,0,1,7,12.165833333333332,127.39166666666668,123.481
2019-03-19 08:00:00,323.502,0,1,8,12.3175,325.1,210.713
2019-03-19 09:00:00,322.744,0,1,9,13.8625,517.6,323.502
2019-03-19 10:00:00,322.322,0,1,10,14.465833333333334,671.8583333333333,322.744
2019-03-19 11:00:00,345.861,0,1,11,15.6375,775.0833333333334,322.322
2019-03-19 12:00:00,364.597,0,1,12,16.570833333333333,818.0,345.861
2019-03-19 13:00:00,358.316,0,1,13,17.599166666666665,797.4166666666666,364.597
2019-03-19 14:00:00,357.182,0,1,14,18.599166666666665,720.3000000000001,358.316
2019-03-19 15:00:00,351.386,0,1,15,18.829166666666666,586.2166666666667,357.182
2019-03-19 16:00:00,321.458,0,1,16,19.091666666666665,409.975,351.386
2019-03-19 17:00:00,300.578,0,1,17,18.4475,202.74166666666667,321.458
2019-03-19 18:00:00,275.449,0,1,18,16.809166666666666,36.35766666666667,300.578
2019-03-19 19:00:00,203.761,0,1,19,14.955833333333333,0.9066666666666668,275.449
2019-03-19 20:00:00,161.212,0,1,20,14.605833333333331,0.9275,203.761
2019-03-19 21:00:00,146.209,0,1,21,14.628333333333332,0.8515,161.212
2019-03-19 22:00:00,141.786,0,1,22,14.398333333333332,1.0060833333333334,146.209
2019-03-19 23:00:00,131.782,0,1,23,14.320833333333333,1.1399166666666667,141.786
2019-03-20 00:00:00,127.427,0,2,0,13.740833333333333,0.9348333333333332,131.782
2019-03-20 01:00:00,110.205,0,2,1,13.580833333333333,0.9044166666666666,127.427
2019-03-20 02:00:00,104.445,0,2,2,13.676666666666668,0.8285833333333333,110.205
2019-03-20 03:00:00,100.742,0,2,3,13.035833333333334,0.8814166666666666,104.445
2019-03-20 04:00:00,100.605,0,2,4,11.853333333333332,0.96925,100.742
2019-03-20 05:00:00,107.337,0,2,5,10.995,1.0294166666666666,100.605
2019-03-20 06:00:00,126.192,0,2,6,10.598333333333333,6.90925,107.337
2019-03-20 07:00:00,206.109,0,2,7,10.915833333333332,133.85166666666666,126.192
2019-03-20 08:00:00,338.568,0,2,8,11.884166666666667,338.0833333333333,206.109
2019-03-20 09:00:00,326.09,0,2,9,12.426666666666668,534.6083333333333,338.568
2019-03-20 10:00:00,323.634,0,2,10,13.646666666666668,690.8666666666667,326.09
2019-03-20 11:00:00,345.965,0,2,11,15.249166666666667,793.75,323.634
2019-03-20 12:00:00,351.346,0,2,12,16.200833333333332,837.75,345.965
2019-03-20 13:00:00,334.284,0,2,13,16.775833333333335,817.6666666666666,351.346
2019-03-20 14:00:00,339.327,0,2,14,17.6125,738.35,334.284
2019-03-20 15:00:00,342.149,0,2,15,17.700833333333332,603.5500000000001,339.327
2019-03-20 16:00:00,331.967,0,2,16,17.611666666666668,425.2833333333333,342.149
2019-03-20 17:00:00,282.936,0,2,17,17.440833333333334,219.4416666666667,331.967
2019-03-20 18:00:00,258.598,0,2,18,16.614166666666666,42.1865,282.936
2019-03-20 19:00:00,217.369,0,2,19,16.135,1.0496666666666667,258.598
2019-03-20 20:00:00,177.937,0,2,20,15.405,0.8191666666666667,217.369
2019-03-20 21:00:00,152.743,0,2,21,14.836666666666666,0.8215833333333333,177.937
2019-03-20 22:00:00,137.716,0,2,22,14.800833333333332,0.9829166666666668,152.743
2019-03-20 23:00:00,125.902,0,2,23,14.32,0.9416666666666668,137.716
2019-03-21 00:00:00,120.762,0,3,0,13.835833333333332,0.74525,125.902
2019-03-21 01:00:00,99.713,0,3,1,13.264166666666668,0.8376666666666667,120.762
2019-03-21 02:00:00,99.025,0,3,2,12.8775,0.7476666666666666,99.713
2019-03-21 03:00:00,97.729,0,3,3,11.9325,1.2855,99.025
2019-03-21 04:00:00,99.504,0,3,4,10.971666666666666,1.0385,97.729
2019-03-21 05:00:00,112.558,0,3,5,10.163333333333334,0.92775,99.504
2019-03-21 06:00:00,126.39,0,3,6,9.856666666666667,8.022583333333333,112.558
2019-03-21 07:00:00,197.287,0,3,7,10.143333333333333,138.4725,126.39
2019-03-21 08:00:00,300.942,0,3,8,10.955833333333333,378.3416666666667,197.287
2019-03-21 09:00:00,312.892,0,3,9,11.722499999999998,541.6999999999999,300.942
2019-03-21 10:00:00,321.385,0,3,10,13.175,687.275,312.892
2019-03-21 11:00:00,336.649,0,3,11,14.066666666666668,788.9166666666666,321.385
2019-03-21 12:00:00,349.123,0,3,12,15.329166666666666,834.4166666666666,336.649
2019-03-21 13:00:00,355.104,0,3,13,17.25916666666667,815.5,349.123
2019-03-21 14:00:00,324.168,0,3,14,17.5825,746.1666666666666,355.104
2019-03-21 15:00:00,309.317,0,3,15,18.066666666666663,456.35,324.168
2019-03-21 16:00:00,306.777,0,3,16,18.401666666666667,389.4333333333333,309.317
2019-03-21 17:00:00,301.025,0,3,17,17.47,206.0583333333333,306.777
2019-03-21 18:00:00,262.941,0,3,18,15.361666666666666,38.60333333333333,301.025
2019-03-21 19:00:00,211.304,0,3,19,14.165833333333332,2.43875,262.941
2019-03-21 20:00:00,167.044,0,3,20,13.910833333333334,0.7776666666666667,211.304
2019-03-21 21:00:00,147.906,0,3,21,13.7875,0.6599166666666666,167.044
2019-03-21 22:00:00,142.036,0,3,22,13.77,0.847,147.906
2019-03-21 23:00:00,136.231,0,3,23,13.5875,1.036166666666667,142.036
2019-03-22 00:00:00,127.028,0,4,0,13.456666666666663,1.05925,136.231
2019-03-22 01:00:00,104.454,0,4,1,13.472500000000002,0.794,127.028
2019-03-22 02:00:00,102.451,0,4,2,12.990833333333333,1.0200833333333332,104.454
2019-03-22 03:00:00,103.844,0,4,3,12.7125,0.6508333333333333,102.451
2019-03-22 04:00:00,101.775,0,4,4,11.419166666666667,1.010916666666667,103.844
2019-03-22 05:00:00,113.03,0,4,5,10.655833333333334,1.5093333333333332,101.775
2019-03-22 06:00:00,128.19,0,4,6,10.143333333333333,8.714500000000001,113.03
2019-03-22 07:00:00,197.983,0,4,7,10.440833333333332,137.3325,128.19
2019-03-22 08:00:00,311.348,0,4,8,10.873333333333331,341.4166666666667,197.983
2019-03-22 09:00:00,314.215,0,4,9,12.33,536.75,311.348
2019-03-22 10:00:00,310.214,0,4,10,13.410833333333334,692.4499999999999,314.215
2019-03-22 11:00:00,335.201,0,4,11,14.983333333333334,797.6666666666666,310.214
2019-03-22 12:00:00,341.454,0,4,12,15.9875,838.4166666666666,335.201
2019-03-22 13:00:00,338.956,0,4,13,17.107499999999998,816.9166666666666,341.454
2019-03-22 14:00:00,331.064,0,4,14,18.3925,733.875,338.956
2019-03-22 15:00:00,314.674,0,4,15,18.739166666666662,599.3166666666667,331.064
2019-03-22 16:00:00,306.062,0,4,16,18.64583333333333,422.10833333333335,314.674
2019-03-22 17:00:00,293.637,0,4,17,18.53833333333333,217.83333333333331,306.062
2019-03-22 18:00:00,243.085,0,4,18,18.030833333333334,43.101416666666665,293.637
2019-03-22 19:00:00,183.42,0,4,19,17.62666666666667,1.1489166666666666,243.085
2019-03-22 20:00:00,151.727,0,4,20,16.51,0.8859166666666667,183.42
2019-03-22 21:00:00,137.353,0,4,21,16.0025,0.9483333333333334,151.727
2019-03-22 22:00:00,127.207,0,4,22,15.715833333333334,0.6621666666666667,137.353
2019-03-22 23:00:00,118.775,0,4,23,15.385833333333332,0.9875,127.207
2019-03-23 00:00:00,119.191,1,5,0,15.273333333333332,0.8629166666666667,118.775
2019-03-23 01:00:00,118.987,1,5,1,14.564166666666669,0.7454166666666667,119.191
2019-03-23 02:00:00,118.389,1,5,2,13.765833333333331,1.1190833333333334,118.987
2019-03-23 03:00:00,118.609,1,5,3,12.9875,0.9485,118.389
2019-03-23 04:00:00,115.927,1,5,4,12.349166666666669,0.97375,118.609
2019-03-23 05:00:00,113.2,1,5,5,12.0325,0.7915833333333334,115.927
2019-03-23 06:00:00,117.588,1,5,6,11.706666666666663,9.801083333333333,113.2
2019-03-23 07:00:00,127.368,1,5,7,11.830833333333333,138.52,117.588
2019-03-23 08:00:00,133.765,1,5,8,12.146666666666668,341.675,127.368
2019-03-23 09:00:00,143.331,1,5,9,13.1,533.1750000000001,133.765
2019-03-23 10:00:00,152.078,1,5,10,14.401666666666666,687.375,143.331
2019-03-23 11:00:00,150.413,1,5,11,16.657500000000002,789.9166666666666,152.078
2019-03-23 12:00:00,154.245,1,5,12,17.930833333333332,825.0,150.413
2019-03-23 13:00:00,148.943,1,5,13,20.300833333333333,809.8333333333334,154.245
2019-03-23 14:00:00,146.975,1,5,14,20.95583333333333,725.7583333333333,148.943
2019-03-23 15:00:00,140.926,1,5,15,21.313333333333333,592.5416666666666,146.975
2019-03-23 16:00:00,137.579,1,5,16,21.225,421.275,140.926
2019-03-23 17:00:00,132.904,1,5,17,20.94833333333333,217.73333333333332,137.579
2019-03-23 18:00:00,131.012,1,5,18,20.2775,42.618,132.904
2019-03-23 19:00:00,132.016,1,5,19,19.43,1.0818333333333332,131.012
2019-03-23 20:00:00,125.538,1,5,20,18.47,1.0795,132.016
2019-03-23 21:00:00,123.428,1,5,21,17.940833333333334,1.0726666666666669,125.538
2019-03-23 22:00:00,123.914,1,5,22,17.609166666666667,0.9550833333333334,123.428
2019-03-23 23:00:00,122.579,1,5,23,17.144166666666667,0.8720833333333333,123.914
2019-03-24 00:00:00,127.471,1,6,0,15.218333333333334,1.082,122.579
2019-03-24 01:00:00,125.928,1,6,1,14.559166666666668,0.9875833333333334,127.471
2019-03-24 02:00:00,123.722,1,6,2,14.49,0.8883333333333333,125.928
2019-03-24 03:00:00,123.11,1,6,3,13.596666666666666,0.74775,123.722
2019-03-24 04:00:00,120.854,1,6,4,13.245833333333332,0.7683333333333332,123.11
2019-03-24 05:00:00,118.053,1,6,5,12.472499999999998,1.0085833333333334,120.854
2019-03-24 06:00:00,116.353,1,6,6,12.355,10.99125,118.053
2019-03-24 07:00:00,114.578,1,6,7,12.722500000000002,138.41833333333332,116.353
2019-03-24 08:00:00,115.587,1,6,8,13.414166666666668,333.925,114.578
2019-03-24 09:00:00,118.036,1,6,9,14.386666666666663,525.475,115.587
2019-03-24 10:00:00,117.493,1,6,10,16.066666666666666,682.5916666666667,118.036
2019-03-24 11:00:00,119.127,1,6,11,17.337500000000002,791.4166666666666,117.493
2019-03-24 12:00:00,119.363,1,6,12,17.9075,832.1666666666666,119.127
2019-03-24 13:00:00,120.355,1,6,13,18.831666666666667,753.275,119.363
2019-03-24 14:00:00,117.261,1,6,14,19.32333333333333,756.1166666666667,120.355
2019-03-24 15:00:00,121.427,1,6,15,19.730833333333333,603.7166666666667,117.261
2019-03-24 16:00:00,120.173,1,6,16,19.9775,423.55,121.427
2019-03-24 17:00:00,120.463,1,6,17,19.629166666666663,198.5666666666667,120.173
2019-03-24 18:00:00,120.84,1,6,18,18.0225,55.8795,120.463
2019-03-24 19:00:00,127.833,1,6,19,17.6125,0.8373333333333334,120.84
2019-03-24 20:00:00,121.689,1,6,20,17.455833333333334,1.0265833333333334,127.833
2019-03-24 21:00:00,117.607,1,6,21,16.520833333333332,0.872,121.689
2019-03-24 22:00:00,117.82,1,6,22,15.22,0.9575833333333332,117.607
2019-03-24 23:00:00,116.713,1,6,23,15.495833333333332,0.7385,117.82
2019-03-25 00:00:00,113.432,0,0,0,16.023333333333333,0.6369166666666667,116.713
2019-03-25 01:00:00,97.048,0,0,1,15.789166666666668,0.8675833333333333,113.432
2019-03-25 02:00:00,96.906,0,0,2,15.695833333333333,0.7750833333333333,97.048
2019-03-25 03:00:00,96.835,0,0,3,15.284166666666666,0.7753333333333333,96.906
2019-03-25 04:00:00,95.491,0,0,4,13.391666666666666,3.5954166666666665,96.835
2019-03-25 05:00:00,111.965,0,0,5,12.1725,5.4465,95.491
2019-03-25 06:00:00,122.083,0,0,6,11.564166666666669,15.148916666666668,111.965
2019-03-25 07:00:00,197.025,0,0,7,12.6225,139.115,122.083
2019-03-25 08:00:00,321.341,0,0,8,13.7625,339.64166666666665,197.025
2019-03-25 09:00:00,363.327,0,0,9,15.046666666666669,533.2166666666667,321.341
2019-03-25 10:00:00,341.025,0,0,10,15.8925,689.6750000000001,363.327
2019-03-25 11:00:00,328.538,0,0,11,17.323333333333334,791.8333333333334,341.025
2019-03-25 12:00:00,330.076,0,0,12,19.376666666666665,834.1666666666666,328.538
2019-03-25 13:00:00,318.589,0,0,13,21.53833333333333,816.6666666666666,330.076
2019-03-25 14:00:00,311.534,0,0,14,22.6775,737.6666666666666,318.589
2019-03-25 15:00:00,299.946,0,0,15,22.995833333333334,603.8833333333333,311.534
2019-03-25 16:00:00,296.438,0,0,16,23.014166666666668,426.5083333333334,299.946
2019-03-25 17:00:00,297.826,0,0,17,22.579166666666666,221.48333333333332,296.438
2019-03-25 18:00:00,239.608,0,0,18,22.3275,46.23108333333334,297.826
2019-03-25 19:00:00,183.388,0,0,19,21.32,0.91325,239.608
2019-03-25 20:00:00,155.635,0,0,20,20.8925,0.9503333333333334,183.388
2019-03-25 21:00:00,145.848,0,0,21,20.201666666666664,0.8395,155.635
2019-03-25 22:00:00,130.703,0,0,22,19.41583333333333,0.872,145.848
2019-03-25 23:00:00,121.777,0,0,23,18.48,0.7981666666666666,130.703
2019-03-26 00:00:00,119.605,0,1,0,17.45,0.8444166666666666,121.777
2019-03-26 01:00:00,103.148,0,1,1,16.595,1.1004166666666666,119.605
2019-03-26 02:00:00,101.818,0,1,2,15.695,0.9481666666666668,103.148
2019-03-26 03:00:00,99.548,0,1,3,15.171666666666669,0.923,101.818
2019-03-26 04:00:00,100.318,0,1,4,14.626666666666669,0.7891666666666667,99.548
2019-03-26 05:00:00,109.15,0,1,5,14.125,0.95975,100.318
2019-03-26 06:00:00,126.083,0,1,6,13.5775,10.127916666666666,109.15
2019-03-26 07:00:00,201.54,0,1,7,13.445,132.23333333333332,126.083
2019-03-26 08:00:00,302.554,0,1,8,13.67,321.40833333333336,201.54
2019-03-26 09:00:00,293.929,0,1,9,14.271666666666668,516.0416666666666,302.554
2019-03-26 10:00:00,314.555,0,1,10,15.336666666666666,698.9499999999999,293.929
2019-03-26 11:00:00,322.341,0,1,11,16.600833333333334,812.25,314.555
2019-03-26 12:00:00,333.591,0,1,12,17.474166666666665,843.8333333333334,322.341
2019-03-26 13:00:00,323.333,0,1,13,19.308333333333334,823.3333333333334,333.591
2019-03-26 14:00:00,319.184,0,1,14,20.61,677.1750000000001,323.333
2019-03-26 15:00:00,316.4,0,1,15,21.56583333333333,581.7083333333334,319.184
2019-03-26 16:00:00,315.27,0,1,16,21.73333333333333,334.45,316.4
2019-03-26 17:00:00,288.535,0,1,17,21.746666666666663,156.57500000000002,315.27
2019-03-26 18:00:00,243.052,0,1,18,21.229166666666668,33.656416666666665,288.535
2019-03-26 19:00:00,193.109,0,1,19,20.674166666666668,0.5949166666666666,243.052
2019-03-26 20:00:00,161.553,0,1,20,20.3525,0.7635000000000001,193.109
2019-03-26 21:00:00,145.23,0,1,21,20.235,0.7912500000000001,161.553
2019-03-26 22:00:00,134.882,0,1,22,19.1675,0.7589166666666666,145.23
2019-03-26 23:00:00,123.933,0,1,23,17.5125,0.98025,134.882
2019-03-27 00:00:00,121.457,0,2,0,15.915833333333332,0.7450833333333334,123.933
2019-03-27 01:00:00,102.672,0,2,1,14.296666666666669,2.303,121.457
2019-03-27 02:00:00,100.896,0,2,2,13.930833333333334,4.419416666666667,102.672
2019-03-27 03:00:00,96.978,0,2,3,13.4425,4.100333333333333,100.896
2019-03-27 04:00:00,97.387,0,2,4,12.868333333333332,4.75875,96.978
2019-03-27 05:00:00,109.277,0,2,5,12.716666666666669,5.875166666666666,97.387
2019-03-27 06:00:00,124.419,0,2,6,12.65,12.999416666666669,109.277
2019-03-27 07:00:00,204.272,0,2,7,12.880833333333332,146.5475,124.419
2019-03-27 08:00:00,304.754,0,2,8,13.476666666666668,352.725,204.272
2019-03-27 09:00:00,301.667,0,2,9,14.1275,546.6666666666666,304.754
2019-03-27 10:00:00,331.378,0,2,10,16.003333333333334,701.3916666666668,301.667
2019-03-27 11:00:00,338.44,0,2,11,17.712500000000002,808.6666666666666,331.378
2019-03-27 12:00:00,347.052,0,2,12,18.99083333333333,850.0833333333334,338.44
2019-03-27 13:00:00,333.716,0,2,13,19.45583333333333,828.8333333333334,347.052
2019-03-27 14:00:00,324.337,0,2,14,20.543333333333333,750.9166666666666,333.716
2019-03-27 15:00:00,307.896,0,2,15,21.22,622.5583333333333,324.337
2019-03-27 16:00:00,305.425,0,2,16,21.984166666666667,453.1333333333334,307.896
2019-03-27 17:00:00,268.631,0,2,17,21.531666666666663,246.33333333333331,305.425
2019-03-27 18:00:00,239.654,0,2,18,20.56833333333333,56.27133333333333,268.631
2019-03-27 19:00:00,197.506,0,2,19,19.68083333333333,0.7174166666666667,239.654
2019-03-27 20:00:00,163.789,0,2,20,19.111666666666668,0.722,197.506
2019-03-27 21:00:00,137.499,0,2,21,18.2575,0.7935833333333333,163.789
2019-03-27 22:00:00,132.639,0,2,22,17.8025,0.7984166666666667,137.499
2019-03-27 23:00:00,122.973,0,2,23,16.978333333333335,0.7174999999999999,132.639
2019-03-28 00:00:00,117.657,0,3,0,15.4475,1.0036666666666667,122.973
2019-03-28 01:00:00,97.741,0,3,1,14.414166666666668,0.9206666666666666,117.657
2019-03-28 02:00:00,99.232,0,3,2,13.828333333333331,4.43525,97.741
2019-03-28 03:00:00,98.614,0,3,3,13.646666666666668,6.390499999999999,99.232
2019-03-28 04:00:00,98.464,0,3,4,13.218333333333334,4.82625,98.614
2019-03-28 05:00:00,101.39,0,3,5,11.100833333333334,4.844166666666667,98.464
2019-03-28 06:00:00,116.654,0,3,6,9.944166666666666,17.449083333333334,101.39
2019-03-28 07:00:00,206.607,0,3,7,10.3075,159.36666666666667,116.654
2019-03-28 08:00:00,313.292,0,3,8,12.314166666666669,363.9,206.607
2019-03-28 09:00:00,298.289,0,3,9,12.9175,556.0916666666667,313.292
2019-03-28 10:00:00,322.096,0,3,10,14.916666666666666,710.6750000000001,298.289
2019-03-28 11:00:00,323.58,0,3,11,16.3425,808.9166666666666,322.096
2019-03-28 12:00:00,340.914,0,3,12,17.535,849.25,323.58
2019-03-28 13:00:00,325.815,0,3,13,18.085833333333333,825.3333333333334,340.914
2019-03-28 14:00:00,330.164,0,3,14,19.614166666666662,746.3583333333332,325.815
2019-03-28 15:00:00,343.911,0,3,15,20.701666666666668,612.9583333333334,330.164
2019-03-28 16:00:00,367.383,0,3,16,21.015,434.2166666666667,343.911
2019-03-28 17:00:00,313.569,0,3,17,21.051666666666662,233.90833333333333,367.383
2019-03-28 18:00:00,246.977,0,3,18,20.33083333333333,51.71458333333334,313.569
2019-03-28 19:00:00,190.367,0,3,19,19.620833333333334,0.9524166666666668,246.977
